latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
51.999752,-0.454896,-0.10,0.00,0.51,0.27,0.00,0.00,0.51,0.27,0,2021-08-11 17:28:06.343,2021-08-11 18:28:06.342,16,0,0,15.140,51.999751,-0.454899,0.10,0.40,-0.30,4.80,-1.90,68.90,0,1,0,50,100,-3481,2151,15140,3161.00,3,P-GPS,1,1,0,1,87,0,0,1628702886342,3790,3784,3822,3808,0,0,4,Litchi_4.18.0-g,Airspeed Phantom 3 Pro,03Z1361171,078JBS7306,6171163421965,2016-01-18,809,4303,18482,-48.00,-19.00,689.00,0.00,0.00,703.00,6,-1.00,5.10,2.71,1.00,4.00,-3.00,0,,,100,100,19,2,0,0,0,2,0,,,,null,0.0,0.0,-1
51.999753,-0.454895,0.00,0.70,0.44,0.33,0.00,0.00,0.51,0.33,96,2021-08-11 17:28:06.438,2021-08-11 18:28:06.438,15,0,0,15.140,51.999751,-0.454899,0.10,0.30,-0.30,5.50,-1.50,68.70,0,1,0,50,100,-3481,2151,15140,3161.00,3,P-GPS,1,1,0,0,294,0,0,1628702886438,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-55.00,-15.00,687.00,0.00,0.00,702.00,6,0.00,4.36,3.28,1.00,3.00,-3.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999753,-0.454894,0.00,0.70,0.57,0.36,0.00,0.00,0.57,0.36,205,2021-08-11 17:28:06.547,2021-08-11 18:28:06.547,15,0,0,15.140,51.999751,-0.454899,0.20,0.20,-0.50,5.60,-0.70,68.60,0,1,0,50,100,-3481,2151,15140,3161.00,3,P-GPS,1,1,0,0,317,0,0,1628702886547,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-56.00,-7.00,686.00,0.00,0.00,701.00,6,0.00,5.74,3.57,2.00,2.00,-5.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999753,-0.454894,0.00,0.80,0.85,0.40,0.00,0.00,0.85,0.40,301,2021-08-11 17:28:06.643,2021-08-11 18:28:06.643,15,0,0,15.140,51.999751,-0.454899,0.20,0.20,-0.80,5.40,0.10,68.50,0,1,0,50,100,-3481,2151,15140,3161.00,3,P-GPS,1,1,0,0,317,0,0,1628702886643,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-54.00,1.00,685.00,0.00,0.00,701.00,6,0.00,8.49,4.00,2.00,2.00,-8.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999753,-0.454894,0.00,0.90,1.12,0.43,0.00,0.00,1.12,0.43,423,2021-08-11 17:28:06.766,2021-08-11 18:28:06.765,15,0,0,15.140,51.999751,-0.454899,0.20,0.10,-1.10,5.50,0.80,68.50,0,1,0,50,100,-3481,2151,15140,3161.00,3,P-GPS,1,1,0,0,303,0,0,1628702886765,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-55.00,8.00,685.00,0.00,0.00,700.00,6,0.00,11.22,4.31,2.00,1.00,-11.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999754,-0.454893,0.40,1.00,1.44,0.51,0.40,0.40,1.44,0.51,589,2021-08-11 17:28:06.932,2021-08-11 18:28:06.931,15,0,0,14.879,51.999751,-0.454899,0.30,0.10,-1.40,6.30,1.50,69.20,0,1,0,50,100,-7883,2108,14879,3161.00,3,P-GPS,1,1,0,0,188,0,0,1628702886931,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-63.00,15.00,692.00,0.00,0.00,699.00,6,4.00,14.35,5.06,3.00,1.00,-14.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999754,-0.454893,0.50,1.10,1.24,0.54,0.50,0.50,1.44,0.54,694,2021-08-11 17:28:07.036,2021-08-11 18:28:07.036,15,0,0,14.879,51.999751,-0.454899,0.30,0.10,-1.20,6.00,2.10,69.50,0,1,0,50,100,-7883,2108,14879,3161.00,3,P-GPS,1,1,0,0,118,0,0,1628702887036,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-60.00,21.00,695.00,0.00,0.00,699.00,6,5.00,12.41,5.42,3.00,1.00,-12.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999755,-0.454893,0.60,1.20,0.86,0.59,0.60,0.60,1.44,0.59,790,2021-08-11 17:28:07.133,2021-08-11 18:28:07.132,15,0,0,14.879,51.999751,-0.454899,0.30,0.10,-0.80,6.70,3.10,69.80,0,1,0,50,100,-7883,2108,14879,3161.00,3,P-GPS,1,1,0,0,91,0,0,1628702887132,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-67.00,31.00,698.00,0.00,0.00,699.00,6,6.00,8.60,5.86,3.00,1.00,-8.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999755,-0.454893,0.70,1.20,0.68,0.62,0.70,0.70,1.44,0.62,892,2021-08-11 17:28:07.234,2021-08-11 18:28:07.234,16,0,0,14.879,51.999751,-0.454899,0.30,0.10,-0.60,7.40,3.80,69.90,0,1,0,50,100,-7883,2108,14879,3161.00,3,P-GPS,1,1,0,0,114,0,0,1628702887234,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-74.00,38.00,699.00,0.00,0.00,699.00,6,7.00,6.78,6.22,3.00,1.00,-6.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999755,-0.454892,0.70,1.30,0.46,0.65,0.70,0.70,1.44,0.65,994,2021-08-11 17:28:07.337,2021-08-11 18:28:07.336,16,0,0,14.879,51.999751,-0.454899,0.20,0.10,-0.40,7.40,4.00,69.90,0,1,0,50,100,-7883,2108,14879,3161.00,3,P-GPS,1,1,0,1,48,0,0,1628702887336,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-74.00,40.00,699.00,0.00,0.00,699.00,6,7.00,4.58,6.52,2.00,1.00,-4.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999756,-0.454892,0.70,1.30,0.37,0.71,0.70,0.70,1.44,0.71,1101,2021-08-11 17:28:07.443,2021-08-11 18:28:07.443,15,0,0,14.879,51.999751,-0.454899,0.20,0.10,-0.30,7.20,4.10,69.90,0,1,0,50,100,-7883,2108,14879,3161.00,3,P-GPS,1,1,0,0,38,0,0,1628702887443,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-72.00,41.00,699.00,0.00,0.00,699.00,6,7.00,3.74,7.10,2.00,1.00,-3.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999757,-0.454892,0.70,1.30,0.20,0.76,0.70,0.70,1.44,0.76,1293,2021-08-11 17:28:07.635,2021-08-11 18:28:07.635,15,0,0,14.879,51.999751,-0.454899,0.20,0.00,0.00,7.20,5.50,69.80,0,1,0,50,100,-7883,2108,14879,3161.00,3,P-GPS,1,1,0,0,3,0,0,1628702887635,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-72.00,55.00,698.00,0.00,0.00,699.00,6,7.00,2.00,7.60,2.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999757,-0.454892,0.70,1.30,0.10,0.79,0.70,0.70,1.44,0.79,1393,2021-08-11 17:28:07.736,2021-08-11 18:28:07.736,15,0,0,14.817,51.999751,-0.454899,0.10,0.00,0.00,7.00,6.00,69.80,0,1,0,49,100,-10667,2108,14817,3161.00,3,P-GPS,1,1,0,1,8,0,0,1628702887735,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-70.00,60.00,698.00,0.00,0.00,699.00,6,7.00,1.00,7.86,1.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999757,-0.454892,0.70,1.30,0.10,0.80,0.70,0.70,1.44,0.80,1496,2021-08-11 17:28:07.838,2021-08-11 18:28:07.838,15,0,0,14.817,51.999751,-0.454899,0.10,0.00,0.00,6.70,5.50,69.80,0,1,0,49,100,-10667,2108,14817,3161.00,3,P-GPS,1,1,0,0,10,0,0,1628702887838,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-67.00,55.00,698.00,0.00,0.00,698.00,6,7.00,1.00,7.97,1.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999757,-0.454892,0.70,1.30,0.00,0.81,0.70,0.70,1.44,0.81,1594,2021-08-11 17:28:07.936,2021-08-11 18:28:07.936,15,0,0,14.817,51.999751,-0.454899,0.00,0.00,0.00,6.80,5.40,69.90,0,1,0,49,100,-10667,2108,14817,3161.00,3,P-GPS,1,1,0,0,10,0,0,1628702887936,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-68.00,54.00,699.00,0.00,0.00,698.00,6,7.00,0.00,8.06,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999757,-0.454892,0.70,1.30,0.00,0.81,0.70,0.70,1.44,0.81,1704,2021-08-11 17:28:08.046,2021-08-11 18:28:08.046,15,0,0,14.817,51.999751,-0.454899,0.00,0.00,0.00,6.30,5.50,69.80,0,1,0,49,100,-10667,2108,14817,3161.00,3,P-GPS,1,1,0,0,26,0,0,1628702888046,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-63.00,55.00,698.00,0.00,0.00,698.00,6,7.00,0.00,8.07,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999757,-0.454892,0.70,1.50,0.00,0.81,0.70,0.70,1.44,0.81,1796,2021-08-11 17:28:08.138,2021-08-11 18:28:08.138,15,0,0,14.817,51.999751,-0.454899,0.00,0.00,0.00,6.00,5.10,69.90,0,1,0,49,100,-10667,2108,14817,3161.00,3,P-GPS,1,1,0,0,123,0,0,1628702888138,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-60.00,51.00,699.00,0.00,0.00,698.00,6,7.00,0.00,8.08,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999757,-0.454892,0.70,0.00,0.00,0.79,0.70,0.70,1.44,0.81,1892,2021-08-11 17:28:08.234,2021-08-11 18:28:08.234,15,0,0,14.817,51.999751,-0.454899,0.00,0.00,0.00,5.90,4.60,69.90,0,1,0,49,100,-10667,2108,14817,3161.00,3,P-GPS,1,1,0,1,198,0,0,1628702888234,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-59.00,46.00,699.00,0.00,0.00,698.00,6,7.00,0.00,7.93,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999757,-0.454893,0.80,0.00,0.32,0.79,0.80,0.80,1.44,0.81,1995,2021-08-11 17:28:08.338,2021-08-11 18:28:08.337,15,0,0,14.817,51.999751,-0.454899,-0.10,0.00,-0.30,5.50,4.10,69.80,0,1,0,49,100,-10667,2108,14817,3161.00,3,P-GPS,1,1,0,0,193,0,0,1628702888337,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-55.00,41.00,698.00,0.00,0.00,698.00,6,8.00,3.16,7.91,-1.00,0.00,-3.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999757,-0.454893,0.80,0.00,0.81,0.77,0.80,0.80,1.44,0.81,2094,2021-08-11 17:28:08.437,2021-08-11 18:28:08.436,15,0,0,14.817,51.999751,-0.454899,-0.10,0.00,-0.80,5.30,3.60,69.80,0,1,0,49,100,-10667,2108,14817,3161.00,3,P-GPS,1,1,0,0,187,0,0,1628702888436,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-53.00,36.00,698.00,0.00,0.00,698.00,6,8.00,8.06,7.65,-1.00,0.00,-8.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999757,-0.454893,0.90,2.30,0.71,0.75,0.90,0.90,1.44,0.81,2194,2021-08-11 17:28:08.536,2021-08-11 18:28:08.536,15,0,0,14.817,51.999751,-0.454899,-0.10,0.00,-0.70,5.00,2.80,69.80,0,1,0,49,100,-10667,2108,14817,3161.00,3,P-GPS,1,1,0,0,130,0,0,1628702888536,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-50.00,28.00,698.00,0.00,0.00,698.00,6,9.00,7.07,7.53,-1.00,0.00,-7.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999757,-0.454893,1.00,2.30,0.61,0.72,1.00,1.00,1.44,0.81,2299,2021-08-11 17:28:08.641,2021-08-11 18:28:08.641,15,0,0,14.817,51.999751,-0.454899,-0.10,0.00,-0.60,4.80,2.60,69.80,0,1,0,49,100,-10667,2108,14817,3161.00,3,P-GPS,1,1,0,0,67,0,0,1628702888641,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-48.00,26.00,698.00,0.00,0.00,698.00,6,10.00,6.08,7.24,-1.00,0.00,-6.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999756,-0.454893,1.00,2.40,0.32,0.71,1.00,1.00,1.44,0.81,2392,2021-08-11 17:28:08.734,2021-08-11 18:28:08.734,15,0,0,14.817,51.999751,-0.454899,-0.10,0.00,-0.30,4.80,2.30,69.80,0,1,0,49,100,-10667,2108,14817,3161.00,3,P-GPS,1,1,0,0,95,0,0,1628702888734,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-48.00,23.00,698.00,0.00,0.00,698.00,6,10.00,3.16,7.11,-1.00,0.00,-3.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999756,-0.454893,1.10,2.40,0.22,0.68,1.10,1.10,1.44,0.81,2505,2021-08-11 17:28:08.848,2021-08-11 18:28:08.847,16,0,0,14.873,51.999751,-0.454899,-0.10,0.00,-0.20,5.00,2.30,69.80,0,1,0,49,100,-10651,2108,14873,3161.00,3,P-GPS,1,1,0,0,92,0,0,1628702888847,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-50.00,23.00,698.00,0.00,0.00,698.00,6,11.00,2.24,6.77,-1.00,0.00,-2.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999756,-0.454893,1.20,0.00,0.22,0.63,1.20,1.20,1.44,0.81,2716,2021-08-11 17:28:09.058,2021-08-11 18:28:09.058,16,0,0,14.873,51.999751,-0.454899,-0.10,0.00,-0.20,5.10,1.00,69.90,0,1,0,49,100,-10651,2108,14873,3161.00,3,P-GPS,1,1,0,0,97,0,0,1628702889058,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-51.00,10.00,699.00,0.00,0.00,698.00,6,12.00,2.24,6.30,-1.00,0.00,-2.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999756,-0.454893,1.20,0.00,0.24,0.61,1.20,1.20,1.44,0.81,2816,2021-08-11 17:28:09.158,2021-08-11 18:28:09.158,16,0,0,14.873,51.999751,-0.454899,-0.10,-0.10,-0.20,4.70,0.90,69.80,0,1,0,49,100,-10651,2108,14873,3161.00,3,P-GPS,1,1,0,0,72,0,0,1628702889158,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-47.00,9.00,698.00,0.00,0.00,698.00,6,12.00,2.45,6.13,-1.00,-1.00,-2.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999755,-0.454893,1.20,1.80,0.17,0.59,1.20,1.20,1.44,0.81,2906,2021-08-11 17:28:09.248,2021-08-11 18:28:09.248,16,0,0,14.873,51.999751,-0.454899,-0.10,-0.10,-0.10,4.00,1.20,69.70,0,1,0,49,100,-10651,2108,14873,3161.00,3,P-GPS,1,1,0,0,72,0,0,1628702889248,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-40.00,12.00,697.00,0.00,0.00,698.00,6,12.00,1.73,5.93,-1.00,-1.00,-1.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999755,-0.454894,1.20,1.80,0.10,0.57,1.20,1.20,1.44,0.81,3004,2021-08-11 17:28:09.347,2021-08-11 18:28:09.346,16,0,0,14.873,51.999751,-0.454899,0.00,0.00,-0.10,3.60,1.50,69.80,0,1,0,49,100,-10651,2108,14873,3161.00,3,P-GPS,1,1,0,0,96,0,0,1628702889346,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-36.00,15.00,698.00,0.00,0.00,698.00,6,12.00,1.00,5.67,0.00,0.00,-1.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999755,-0.454894,1.20,1.80,0.10,0.55,1.20,1.20,1.44,0.81,3104,2021-08-11 17:28:09.447,2021-08-11 18:28:09.446,16,0,0,14.873,51.999751,-0.454899,0.00,0.00,-0.10,3.50,1.70,69.80,0,1,0,49,100,-10651,2108,14873,3161.00,3,P-GPS,1,1,0,0,50,0,0,1628702889446,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-35.00,17.00,698.00,0.00,0.00,698.00,6,12.00,1.00,5.54,0.00,0.00,-1.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999755,-0.454894,1.20,1.70,0.00,0.54,1.20,1.20,1.44,0.81,3205,2021-08-11 17:28:09.548,2021-08-11 18:28:09.547,16,0,0,14.873,51.999751,-0.454899,0.00,0.00,0.00,3.60,1.80,69.90,0,1,0,49,100,-10651,2108,14873,3161.00,3,P-GPS,1,1,0,0,106,0,0,1628702889547,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-36.00,18.00,699.00,0.00,0.00,698.00,6,12.00,0.00,5.44,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999755,-0.454894,1.20,1.70,0.00,0.52,1.20,1.20,1.44,0.81,3316,2021-08-11 17:28:09.659,2021-08-11 18:28:09.658,16,0,0,14.873,51.999751,-0.454899,0.00,0.00,0.00,4.00,2.00,70.00,0,1,0,49,100,-10651,2108,14873,3161.00,3,P-GPS,1,1,0,0,109,0,0,1628702889658,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-40.00,20.00,700.00,0.00,0.00,698.00,6,12.00,0.00,5.22,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999755,-0.454894,1.20,1.60,0.00,0.51,1.20,1.20,1.44,0.81,3405,2021-08-11 17:28:09.748,2021-08-11 18:28:09.747,16,0,0,14.873,51.999751,-0.454899,0.00,0.00,0.00,4.30,1.60,70.10,0,1,0,49,100,-10651,2108,14873,3161.00,3,P-GPS,1,1,0,0,111,0,0,1628702889747,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-43.00,16.00,701.00,0.00,0.00,698.00,6,12.00,0.00,5.13,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999755,-0.454894,1.10,1.60,0.00,0.51,1.20,1.20,1.44,0.81,3505,2021-08-11 17:28:09.847,2021-08-11 18:28:09.847,17,0,0,14.814,51.999751,-0.454899,0.00,0.00,0.00,4.20,1.60,70.30,0,1,0,49,100,-11428,2108,14814,3161.00,3,P-GPS,1,1,0,0,127,0,0,1628702889847,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-42.00,16.00,703.00,0.00,0.00,698.00,6,11.00,0.00,5.09,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999755,-0.454894,1.20,1.70,0.14,0.49,1.20,1.20,1.44,0.81,3607,2021-08-11 17:28:09.949,2021-08-11 18:28:09.949,17,0,0,14.814,51.999751,-0.454899,0.00,-0.10,-0.20,4.10,1.70,70.40,0,1,0,49,100,-11428,2108,14814,3161.00,3,P-GPS,1,1,0,0,129,0,0,1628702889949,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-41.00,17.00,704.00,0.00,0.00,698.00,6,12.00,1.41,4.93,0.00,-1.00,-2.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999755,-0.454894,1.20,1.70,0.22,0.49,1.20,1.20,1.44,0.81,3725,2021-08-11 17:28:10.067,2021-08-11 18:28:10.067,17,0,0,14.814,51.999751,-0.454899,0.00,-0.10,-0.20,4.30,1.90,70.40,0,1,0,49,100,-11428,2108,14814,3161.00,3,P-GPS,1,1,0,0,199,0,0,1628702890067,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-43.00,19.00,704.00,0.00,0.00,698.00,6,12.00,2.24,4.88,0.00,-1.00,-2.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999755,-0.454894,1.20,1.70,0.22,0.49,1.20,1.20,1.44,0.81,3806,2021-08-11 17:28:10.149,2021-08-11 18:28:10.148,17,0,0,14.814,51.999751,-0.454899,0.00,-0.10,-0.20,4.30,2.00,70.30,0,1,0,49,100,-11428,2108,14814,3161.00,3,P-GPS,1,1,0,0,199,0,0,1628702890148,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-43.00,20.00,703.00,0.00,0.00,698.00,6,12.00,2.24,4.87,0.00,-1.00,-2.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999754,-0.454895,1.20,1.80,0.32,0.45,1.20,1.20,1.44,0.81,3911,2021-08-11 17:28:10.253,2021-08-11 18:28:10.253,16,0,0,14.814,51.999751,-0.454899,0.00,-0.10,-0.30,3.90,2.00,69.90,0,1,0,49,100,-11428,2108,14814,3161.00,3,P-GPS,1,1,0,0,177,0,0,1628702890253,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-39.00,20.00,699.00,0.00,0.00,698.00,6,12.00,3.16,4.50,0.00,-1.00,-3.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999754,-0.454895,1.30,1.80,0.40,0.44,1.30,1.30,1.44,0.81,4008,2021-08-11 17:28:10.350,2021-08-11 18:28:10.350,16,0,0,14.814,51.999751,-0.454899,0.00,0.00,-0.40,3.70,1.90,69.60,0,1,0,49,100,-11428,2108,14814,3161.00,3,P-GPS,1,1,0,0,170,0,0,1628702890350,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-37.00,19.00,696.00,0.00,0.00,698.00,6,13.00,4.00,4.40,0.00,0.00,-4.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999754,-0.454895,1.40,1.90,0.50,0.43,1.40,1.40,1.44,0.81,4104,2021-08-11 17:28:10.447,2021-08-11 18:28:10.446,16,0,0,14.814,51.999751,-0.454899,0.00,0.00,-0.50,3.60,2.10,69.60,0,1,0,49,100,-11428,2108,14814,3161.00,3,P-GPS,1,1,0,0,161,0,0,1628702890446,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-36.00,21.00,696.00,0.00,0.00,698.00,6,14.00,5.00,4.34,0.00,0.00,-5.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999754,-0.454895,1.40,2.00,0.50,0.42,1.40,1.40,1.44,0.81,4211,2021-08-11 17:28:10.553,2021-08-11 18:28:10.553,16,0,0,14.814,51.999751,-0.454899,0.00,0.00,-0.50,3.80,2.10,69.70,0,1,0,49,100,-11428,2108,14814,3161.00,3,P-GPS,1,1,0,0,158,0,0,1628702890553,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-38.00,21.00,697.00,0.00,0.00,698.00,6,14.00,5.00,4.23,0.00,0.00,-5.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999754,-0.454895,1.50,2.00,0.40,0.41,1.50,1.50,1.44,0.81,4311,2021-08-11 17:28:10.654,2021-08-11 18:28:10.653,16,0,0,14.814,51.999751,-0.454899,0.00,0.00,-0.40,4.20,2.00,69.90,0,1,0,49,100,-11428,2108,14814,3161.00,3,P-GPS,1,1,0,0,195,0,0,1628702890653,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-42.00,20.00,699.00,0.00,0.00,698.00,6,15.00,4.00,4.06,0.00,0.00,-4.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999754,-0.454895,1.50,2.10,0.50,0.40,1.50,1.50,1.44,0.81,4415,2021-08-11 17:28:10.757,2021-08-11 18:28:10.757,16,0,0,14.814,51.999751,-0.454899,0.00,0.00,-0.50,4.60,1.70,70.00,0,1,0,49,100,-11428,2108,14814,3161.00,3,P-GPS,1,1,0,0,224,0,0,1628702890757,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-46.00,17.00,700.00,0.00,0.00,698.00,6,15.00,5.00,3.98,0.00,0.00,-5.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999754,-0.454895,1.60,2.10,0.60,0.39,1.60,1.60,1.44,0.81,4518,2021-08-11 17:28:10.860,2021-08-11 18:28:10.860,16,0,0,14.814,51.999751,-0.454899,0.00,0.00,-0.60,4.40,1.50,70.20,0,1,0,49,100,-11428,2108,14814,3161.00,3,P-GPS,1,1,0,0,235,0,0,1628702890860,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-44.00,15.00,702.00,0.00,0.00,698.00,6,16.00,6.00,3.93,0.00,0.00,-6.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
51.999754,-0.454895,1.60,2.20,0.70,0.39,1.60,1.60,1.44,0.81,4603,2021-08-11 17:28:10.945,2021-08-11 18:28:10.945,16,0,0,14.814,51.999751,-0.454899,0.00,0.00,-0.70,4.50,1.60,70.50,0,1,0,49,100,-11428,2108,14814,3161.00,3,P-GPS,1,1,0,1,232,0,0,1628702890945,3790,3784,3822,3808,0,0,4,,,,,,,0,0,0,-45.00,16.00,705.00,0.00,0.00,698.00,6,16.00,7.00,3.86,0.00,0.00,-7.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,-1
